2026-02-04T11:17:02	utils.make_adaptive_mask	WARNING 	2696 voxels in user-defined mask do not have good signal. Removing voxels from mask.
2026-02-04T11:17:02	tedana.tedana_workflow	INFO    	Computing T2* map
2026-02-04T11:19:56	combine.make_optcom 	INFO    	Optimally combining data with voxel-wise T2* estimates
2026-02-04T11:20:03	tedana.tedana_workflow	INFO    	Writing optimally combined data set: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-005/func/sub-06_ses-005_task-emotion_run-01_desc-optcom_bold.nii.gz
2026-02-04T11:20:03	pca.tedpca      	INFO    	Computing PCA of optimally combined multi-echo data with selection criteria: aic
2026-02-04T11:20:23	pca.tedpca      	INFO    	Optimal number of components based on different criteria:
2026-02-04T11:20:23	pca.tedpca      	INFO    	AIC: 30 | KIC: 26 | MDL: 15 | 90% varexp: 157 | 95% varexp: 173
2026-02-04T11:20:23	pca.tedpca      	INFO    	Explained variance based on different criteria:
2026-02-04T11:20:23	pca.tedpca      	INFO    	AIC: 0.452% | KIC: 0.434% | MDL: 0.377% | 90% varexp: 0.901% | 95% varexp: 0.951%
2026-02-04T11:20:23	pca.tedpca      	INFO    	Plotting maPCA optimization curves
2026-02-04T11:20:23	collect.generate_metrics	INFO    	Calculating weight maps
2026-02-04T11:20:24	collect.generate_metrics	INFO    	Calculating parameter estimate maps for optimally combined data
2026-02-04T11:20:27	collect.generate_metrics	INFO    	Calculating z-statistic maps
2026-02-04T11:20:27	collect.generate_metrics	INFO    	Calculating F-statistic maps
2026-02-04T11:20:32	collect.generate_metrics	INFO    	Thresholding z-statistic maps
2026-02-04T11:20:33	collect.generate_metrics	INFO    	Calculating T2* F-statistic maps
2026-02-04T11:20:34	collect.generate_metrics	INFO    	Calculating S0 F-statistic maps
2026-02-04T11:20:34	collect.generate_metrics	INFO    	Counting significant voxels in T2* F-statistic maps
2026-02-04T11:20:34	collect.generate_metrics	INFO    	Counting significant voxels in S0 F-statistic maps
2026-02-04T11:20:34	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match T2* F-statistic maps
2026-02-04T11:20:39	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match S0 F-statistic maps
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating kappa and rho
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating variance explained
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating normalized variance explained
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2026-02-04T11:20:46	utils.dice        	WARNING 	15 of 30 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2026-02-04T11:20:46	utils.dice        	WARNING 	2 of 30 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating signal-noise t-statistics
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Counting significant noise voxels from z-statistic maps
2026-02-04T11:20:46	collect.generate_metrics	INFO    	Calculating decision table score
2026-02-04T11:20:48	pca.tedpca      	INFO    	Selected 30 components with 45.19% normalized variance explained using aic dimensionality estimate
2026-02-04T11:30:57	ica.r_ica       	INFO    	The DBSCAN clustering algorithm was used for clustering components across different runs
2026-02-04T11:30:57	ica.r_ica       	INFO    	RobustICA with 50 robust runs and seed 42 was used. 27 components identified. The mean Index Quality is 0.9420498340905138.
2026-02-04T11:30:57	ica.r_ica       	INFO    	The DBSCAN clustering algorithm detected outliers when clustering components for different runs. These outliers are excluded when calculating the index quality and the mixing matrix to maximise the robustness of the decomposition.
2026-02-04T11:31:21	collect.generate_metrics	INFO    	Calculating weight maps
2026-02-04T11:31:22	collect.generate_metrics	INFO    	Calculating parameter estimate maps for optimally combined data
2026-02-04T11:31:23	collect.generate_metrics	INFO    	Calculating z-statistic maps
2026-02-04T11:31:23	collect.generate_metrics	INFO    	Calculating F-statistic maps
2026-02-04T11:31:28	collect.generate_metrics	INFO    	Thresholding z-statistic maps
2026-02-04T11:31:29	collect.generate_metrics	INFO    	Calculating T2* F-statistic maps
2026-02-04T11:31:30	collect.generate_metrics	INFO    	Calculating S0 F-statistic maps
2026-02-04T11:31:31	collect.generate_metrics	INFO    	Counting significant voxels in T2* F-statistic maps
2026-02-04T11:31:31	collect.generate_metrics	INFO    	Counting significant voxels in S0 F-statistic maps
2026-02-04T11:31:31	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match T2* F-statistic maps
2026-02-04T11:31:35	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match S0 F-statistic maps
2026-02-04T11:31:38	collect.generate_metrics	INFO    	Calculating kappa and rho
2026-02-04T11:31:38	collect.generate_metrics	INFO    	Calculating variance explained
2026-02-04T11:31:38	collect.generate_metrics	INFO    	Calculating normalized variance explained
2026-02-04T11:31:38	collect.generate_metrics	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2026-02-04T11:31:38	utils.dice        	WARNING 	9 of 27 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T11:31:38	collect.generate_metrics	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2026-02-04T11:31:39	utils.dice        	WARNING 	11 of 27 components have empty maps, resulting in Dice values of 0. Please check your component table for dice columns with 0-values.
2026-02-04T11:31:39	collect.generate_metrics	INFO    	Calculating signal-noise t-statistics
2026-02-04T11:31:39	collect.generate_metrics	INFO    	Calculating external regressor fits. Fits all external nuisance regressors to a single model using an F statistic
2026-02-04T11:31:39	external.fit_regressors	INFO    	External regressors fit for nuisance includes detrending with 2 Legendre Polynomial regressors.
2026-02-04T11:31:39	external.fit_mixing_to_regressors	INFO    	Running fit_mixing_to_regressors for nuisance
2026-02-04T11:31:39	external.fit_mixing_to_regressors	INFO    	ICA matrix has 190 time points and 27 components
2026-02-04T11:31:39	external.build_fstat_regressor_models	INFO    	Size for base regressor model for nuisance: (190, 2)
2026-02-04T11:31:39	external.build_fstat_regressor_models	INFO    	Size for full regressor model for nuisance: (190, 28)
2026-02-04T11:31:39	external.build_fstat_regressor_models	INFO    	Regressors in full model for nuisance: ['baseline 0', 'baseline 1', 'cosine00', 'cosine01', 'cosine02', 'cosine03', 'cosine04', 'csf', 'csf_power2', 'framewise_displacement', 'rot_x', 'rot_x_power2', 'rot_y', 'rot_y_power2', 'rot_z', 'rot_z_power2', 'trans_x', 'trans_x_derivative1', 'trans_x_derivative1_power2', 'trans_x_power2', 'trans_y', 'trans_y_derivative1', 'trans_y_derivative1_power2', 'trans_y_power2', 'trans_z', 'trans_z_derivative1', 'trans_z_derivative1_power2', 'trans_z_power2']
2026-02-04T11:31:39	tedana.tedana_workflow	INFO    	Selecting components from ICA results
2026-02-04T11:31:39	tedica.automatic_selection	INFO    	Performing ICA component selection with tree: code/tedana_decision_tree.json
2026-02-04T11:31:39	selection_nodes.manual_classify	INFO    	Step 0: manual_classify: Set all to unclassified 
2026-02-04T11:31:39	selection_utils.comptable_classification_changer	INFO    	Step 0: No components fit criterion False to change classification
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 0: manual_classify applied to 27 components. 27 True -> unclassified. 0 False -> nochange.
2026-02-04T11:31:39	selection_nodes.manual_classify	INFO    	Step 0: manual_classify component classification tags are cleared
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 0: Total component classifications: 27 unclassified
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 1: left_op_right: rejected if rho>kappa, else nochange
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 1: left_op_right applied to 27 components. 8 True -> rejected. 19 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 1: Total component classifications: 8 rejected, 19 unclassified
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 2: left_op_right: rejected if ['countsigFS0>countsigFT2 & countsigFT2>0'], else nochange
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 2: left_op_right applied to 27 components. 5 True -> rejected. 22 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 2: Total component classifications: 9 rejected, 18 unclassified
2026-02-04T11:31:39	selection_nodes.calc_median 	INFO    	Step 3: calc_median: Median(median_varex)
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 3: calc_median calculated: median_varex=1.1953303333645298
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 3: Total component classifications: 9 rejected, 18 unclassified
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 4: left_op_right: rejected if ['dice_FS0>dice_FT2 & variance explained>1.2'], else nochange
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 4: left_op_right applied to 27 components. 1 True -> rejected. 26 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 4: Total component classifications: 9 rejected, 18 unclassified
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 5: left_op_right: rejected if ['0>signal-noise_t & variance explained>1.2'], else nochange
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 5: left_op_right applied to 27 components. 1 True -> rejected. 26 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 5: Total component classifications: 10 rejected, 17 unclassified
2026-02-04T11:31:39	selection_nodes.calc_kappa_elbow	INFO    	Step 6: calc_kappa_elbow: Calc Kappa Elbow
2026-02-04T11:31:39	selection_utils.kappa_elbow_kundu	INFO    	Calculating kappa elbow based on min of all and nonsig components.
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 6: calc_kappa_elbow calculated: kappa_elbow_kundu=50.2118985007686, kappa_allcomps_elbow=50.2118985007686, kappa_nonsig_elbow=50.2118985007686, varex_upper_p=33.23853150017319
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 6: Total component classifications: 10 rejected, 17 unclassified
2026-02-04T11:31:39	selection_nodes.calc_rho_elbow	INFO    	Step 7: calc_rho_elbow: Calc Rho Elbow
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 7: calc_rho_elbow calculated: rho_elbow_liberal=30.43948738119714, rho_allcomps_elbow=30.43948738119714, rho_unclassified_elbow=23.193482793686798, elbow_f05=18.512820512820497
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 7: Total component classifications: 10 rejected, 17 unclassified
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 8: left_op_right: provisionalaccept if kappa>=50.21, else provisionalreject
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 8: left_op_right applied to 17 components. 3 True -> provisionalaccept. 14 False -> provisionalreject.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 8: Total component classifications: 3 provisionalaccept, 14 provisionalreject, 10 rejected
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 9: left_op_right: provisionalreject if rho>30.44, else nochange
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 9: left_op_right applied to 17 components. 1 True -> provisionalreject. 16 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 9: Total component classifications: 2 provisionalaccept, 15 provisionalreject, 10 rejected
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 10: left_op_right: provisionalaccept if ['kappa>2*rho & kappa>50.21'], else nochange
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 10: left_op_right If kappa>elbow and kappa>2*rho accept even if rho>elbow
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 10: left_op_right applied to 15 components. 1 True -> provisionalaccept. 14 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 10: Total component classifications: 3 provisionalaccept, 14 provisionalreject, 10 rejected
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 11: left_op_right: rejected if ['pval nuisance model<0.05 & R2stat nuisance model>0.5'], else nochange
2026-02-04T11:31:39	selection_nodes.dec_left_op_right	INFO    	Step 11: left_op_right If external regressors fit with p<0.05 and model R2>0.5 of the variance, then reject.
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 11: left_op_right applied to 27 components. 12 True -> rejected. 15 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 11: Total component classifications: 1 provisionalaccept, 7 provisionalreject, 19 rejected
2026-02-04T11:31:39	selection_nodes.dec_variance_lessthan_thresholds	INFO    	Step 12: variance_lt_thresholds: accepted if variance explained<0.1. All variance<1.0, else nochange
2026-02-04T11:31:39	selection_utils.comptable_classification_changer	INFO    	Step 12: No components fit criterion True to change classification
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 12: variance_lt_thresholds applied to 7 components. 0 True -> accepted. 7 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 12: Total component classifications: 1 provisionalaccept, 7 provisionalreject, 19 rejected
2026-02-04T11:31:39	selection_nodes.manual_classify	INFO    	Step 13: manual_classify: Set provisionalaccept to accepted 
2026-02-04T11:31:39	selection_utils.comptable_classification_changer	INFO    	Step 13: No components fit criterion False to change classification
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 13: manual_classify applied to 1 components. 1 True -> accepted. 0 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 13: Total component classifications: 1 accepted, 7 provisionalreject, 19 rejected
2026-02-04T11:31:39	selection_nodes.manual_classify	INFO    	Step 14: manual_classify: Set ['provisionalreject', 'unclassified'] to rejected 
2026-02-04T11:31:39	selection_utils.comptable_classification_changer	INFO    	Step 14: No components fit criterion False to change classification
2026-02-04T11:31:39	selection_utils.log_decision_tree_step	INFO    	Step 14: manual_classify applied to 7 components. 7 True -> rejected. 0 False -> nochange.
2026-02-04T11:31:39	selection_utils.log_classification_counts	INFO    	Step 14: Total component classifications: 1 accepted, 26 rejected
2026-02-04T11:31:43	io.denoise_ts  	INFO    	Variance explained by decomposition: 70.08%
2026-02-04T11:31:53	io.write_split_ts	INFO    	Writing denoised time series: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-005/func/sub-06_ses-005_task-emotion_run-01_desc-denoised_bold.nii.gz
2026-02-04T11:31:55	io.writeresults	INFO    	Writing full ICA coefficient feature set: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-005/func/sub-06_ses-005_task-emotion_run-01_desc-ICA_components.nii.gz
2026-02-04T11:31:55	io.writeresults	INFO    	Writing denoised ICA coefficient feature set: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-005/func/sub-06_ses-005_task-emotion_run-01_desc-ICAAccepted_components.nii.gz
2026-02-04T11:31:57	io.writeresults	INFO    	Writing Z-normalized spatial component maps: /lustre10/scratch/bpinsard/emotion-videos.tedana/sub-06/ses-005/func/sub-06_ses-005_task-emotion_run-01_desc-ICAAccepted_stat-z_components.nii.gz
2026-02-04T11:31:57	tedana.tedana_workflow	INFO    	Making figures folder with static component maps and timecourse plots.
2026-02-04T11:31:58	io.denoise_ts  	INFO    	Variance explained by decomposition: 70.08%
2026-02-04T11:32:51	tedana.tedana_workflow	INFO    	Generating dynamic report
2026-02-04T11:32:52	html_report._update_template_bokeh	INFO    	Checking for adaptive mask: sub-06_ses-005_task-emotion_run-01_adaptive_mask.svg, exists: True
2026-02-04T11:32:52	html_report._update_template_bokeh	INFO    	T2* files exist: True
2026-02-04T11:32:52	html_report._update_template_bokeh	INFO    	S0 files exist: True
2026-02-04T11:32:52	html_report._update_template_bokeh	INFO    	RMSE files exist: True
2026-02-04T11:32:52	html_report._update_template_bokeh	INFO    	External regressors exist: True
2026-02-04T11:32:52	tedana.tedana_workflow	INFO    	Workflow completed
2026-02-04T11:32:52	utils.log_newsletter_info	INFO    	Don't forget to subscribe to the tedana newsletter for updates! This is a very low volume email list.
2026-02-04T11:32:52	utils.log_newsletter_info	INFO    	https://groups.google.com/g/tedana-newsletter
